"","Cong","X","X.1","X.2","State","X.3","Name","Dim1","Dim2","X.4","X.5","X.6","X0.714"
"5843",82,5591,13,0,"NEW YOR",100,"LEHMAN",-0.5649,-0.3966,-38.48344,293,16,0.725
"5844",82,4834,13,0,"NEW YOR",200,"IVES",-0.0314,-0.9964,-95.99681,299,56,0.68
"5845",82,8708,47,0,"NORTH C",100,"SMITH  W.",0.1953,0.7,-97.16799,252,44,0.68
"5846",82,4483,47,0,"NORTH C",100,"HOEY",0.1097,0.4162,-114.22806,296,53,0.399
"5847",82,5452,36,0,"NORTH D",200,"LANGER",0.1032,0.1878,-190.00667,207,103,0.596
"5848",82,10450,36,0,"NORTH D",200,"YOUNG",0.2052,0.1111,-136.99124,265,78,0.795
"5849",82,9152,24,0,"OHIO",200,"TAFT",0.2515,-0.6064,-61.63193,268,27,0.841
"5850",82,1024,24,0,"OHIO",200,"BRICKER",0.4318,-0.2362,-47.05826,271,16,0.823
"5851",82,5213,53,0,"OKLAHOM",100,"KERR",-0.0815,0.5703,-51.89784,267,15,0.74
"5852",82,6597,53,0,"OKLAHOM",100,"MONRONEY",-0.187,0.316,-79.11448,263,35,0.571
"5853",82,2066,72,0,"OREGON",200,"CORDON",0.2277,0.0215,-160.61871,287,83,0.633
"5854",82,96738,72,0,"OREGON",200,"MORSE",-0.216,-0.806,-125.68694,275,67,0.661
"5855",82,2745,14,0,"PENNSYL",200,"DUFF",0.054,-0.684,-78.96156,191,38,0.798
"5856",82,6021,14,0,"PENNSYL",200,"MARTIN  E.",0.3382,-0.4344,-52.65707,233,25,0.759
"5857",82,7229,5,0,"RHODE I",100,"PASTORE",-0.2054,-0.2678,-77.88593,283,41,0.774
"5858",82,3783,5,0,"RHODE I",100,"GREEN",-0.1948,-0.0842,-69.80831,272,26,0.746
"5859",82,6107,48,0,"SOUTH C",100,"MAYBANK",0.0623,0.867,-81.04539,276,42,0.647
"5860",82,5009,48,0,"SOUTH C",100,"JOHNSTON",-0.012,0.9948,-116.37764,267,61,0.651
"5861",82,1570,37,0,"SOUTH D",200,"CASE",0.2185,0.0342,-115.32169,269,50,0.709
"5862",82,6796,37,0,"SOUTH D",200,"MUNDT",0.259,0.0216,-103.70521,301,48,0.791
"5863",82,5122,54,0,"TENNESS",100,"KEFAUVER",-0.2949,0.2362,-53.3566,227,21,0.663
"5864",82,6293,54,0,"TENNESS",100,"MCKELLAR",0.1089,0.2432,-111.41491,271,46,0.791
"5865",82,4979,49,0,"TEXAS",100,"JOHNSON  L.",-0.0463,0.4162,-68.5764,293,28,0.74
"5866",82,1986,49,0,"TEXAS",100,"CONNALLY",0.0721,0.5399,-83.45322,277,33,0.799
"5867",82,645,67,0,"UTAH",200,"BENNETT",0.3495,-0.4055,-64.53857,288,24,0.723
"5868",82,9865,67,0,"UTAH",200,"WATKINS",0.2612,-0.171,-87.05492,268,40,0.74
"5869",82,3206,6,0,"VERMONT",200,"FLANDERS",0.0841,-0.7172,-68.6208,228,28,0.64
"5870",82,52,6,0,"VERMONT",200,"AIKEN",0.0361,-0.3936,-123.43233,277,64,0.553
"5871",82,7958,40,0,"VIRGINI",100,"ROBERTSON",0.1644,0.4179,-167.39854,283,82,0.662
"5872",82,1365,40,0,"VIRGINI",100,"BYRD",0.2569,0.4661,-88.1551,214,43,0.672
"5873",82,1395,73,0,"WASHING",200,"CAIN",0.306,-0.082,-99.32933,250,49,0.786
"5874",82,5913,73,0,"WASHING",100,"MAGNUSON",-0.2621,0.0878,-65.40495,272,25,0.805
"5875",82,6856,56,0,"WEST VI",100,"NEELY",-0.2647,0.0313,-61.50486,283,28,0.774
"5876",82,5240,56,0,"WEST VI",100,"KILGORE",-0.3276,0.0489,-74.70857,292,29,0.675
"5877",82,10110,25,0,"WISCONS",200,"WILEY",0.1388,-0.4246,-92.12149,234,44,0.748
"5878",82,6137,25,0,"WISCONS",200,"MCCARTHY",0.2558,-0.0421,-73.48012,253,36,0.672
"5879",82,4747,68,0,"WYOMING",100,"HUNT",-0.063,0.1195,-101.77943,256,53,0.693
"5880",82,7070,68,0,"WYOMING",100,"O'MAHONEY",-0.1119,0.0914,-94.38459,257,49,0.733
"5881",83,4418,41,0,"ALABAMA",100,"HILL  L.",-0.1627,0.749,-70.78744,228,32,0.748
"5882",83,8764,41,0,"ALABAMA",100,"SPARKMAN",-0.1635,0.714,-59.11017,204,25,0.651
"5883",83,4227,61,0,"ARIZONA",100,"HAYDEN",-0.1052,0.2028,-95.15099,222,51,0.809
"5884",83,3658,61,0,"ARIZONA",200,"GOLDWATER",0.6676,-0.1244,-48.08496,227,25,0.723
"5885",83,6151,42,0,"ARKANSA",100,"MCCLELLAN",0.1616,0.6662,-64.11536,198,25,0.654
"5886",83,3388,42,0,"ARKANSA",100,"FULBRIGHT",-0.2031,0.7246,-90.01709,212,43,0.823
"5887",83,5343,71,0,"CALIFOR",200,"KNOWLAND",0.2017,-0.382,-47.01956,241,22,0.759
"5888",83,5372,71,0,"CALIFOR",200,"KUCHEL",0.1093,-0.5948,-61.59738,223,29,0.827
"5889",83,6525,62,0,"COLORAD",200,"MILLIKIN",0.2375,-0.2754,-44.75114,235,15,0.583
"5890",83,4949,62,0,"COLORAD",100,"JOHNSON  E.",0.1065,0.3648,-125.04432,232,57,0.814
"5891",83,7656,1,0,"CONNECT",200,"PURTELL",0.1553,-0.7921,-47.2789,230,22,0.816
"5892",83,1329,1,0,"CONNECT",200,"BUSH",0.2137,-0.8557,-46.36724,228,23,0.608
"5893",83,3349,11,0,"DELAWAR",100,"FREAR",0.1075,0.3163,-108.15322,217,54,0.654
"5894",83,10163,11,0,"DELAWAR",200,"WILLIAMS",0.4139,-0.2604,-101.14059,238,44,0.641
"5895",83,4520,43,0,"FLORIDA",100,"HOLLAND",0.0967,0.4029,-107.2433,241,63,0.656
"5896",83,8593,43,0,"FLORIDA",100,"SMATHERS",0.0219,0.4423,-97.21754,231,44,0.698
"5897",83,3536,44,0,"GEORGIA",100,"GEORGE",0.1485,0.4028,-69.10782,192,29,0.676
"5898",83,8138,44,0,"GEORGIA",100,"RUSSELL",0.1458,0.7593,-81.29156,208,42,0.724
"5899",83,2803,63,0,"IDAHO",200,"DWORSHAK",0.365,-0.012,-78.07151,242,35,0.812
"5900",83,9930,63,0,"IDAHO",200,"WELKER",0.4674,0.1687,-45.34339,218,22,0.766
"5901",83,2609,21,0,"ILLINOI",200,"DIRKSEN",0.3869,-0.6869,-57.62714,216,19,0.747
"5902",83,2691,21,0,"ILLINOI",100,"DOUGLAS",-0.4368,-0.8867,-69.02686,237,34,0.761
"5903",83,1489,22,0,"INDIANA",200,"CAPEHART",0.314,-0.2629,-51.2484,188,18,0.841
"5904",83,4922,22,0,"INDIANA",200,"JENNER",0.4967,-0.0141,-37.32149,215,20,0.578
"5905",83,3603,31,0,"IOWA",100,"GILLETTE",0.0079,0.1033,-103.58737,189,50,0.847
"5906",83,4382,31,0,"IOWA",200,"HICKENLOOPE",0.3102,-0.2901,-39.64102,238,14,0.808
"5907",83,8270,32,0,"KANSAS",200,"SCHOEPPEL",0.331,-0.039,-49.56409,233,17,0.807
"5908",83,1510,32,0,"KANSAS",200,"CARLSON",0.226,-0.298,-50.51398,235,16,0.619
"5909",83,2052,51,0,"KENTUCK",200,"COOPER",0.0221,-0.3043,-108.25604,226,54,0.71
"5910",83,1831,51,0,"KENTUCK",100,"CLEMENTS",-0.114,0.3647,-80.09417,234,40,0.548
"5911",83,5767,45,0,"LOUISIA",100,"LONG  R.",-0.1449,0.8335,-145.12215,241,73,0.639
"5912",83,2901,45,0,"LOUISIA",100,"ELLENDER",0.0243,0.8283,-95.94966,214,47,0.79
"5913",83,8666,2,0,"MAINE",200,"SMITH  M.",0.0831,-0.4047,-57.11121,242,21,0.83
"5914",83,7271,2,0,"MAINE",200,"PAYNE",0.0795,-0.5193,-45.22725,242,18,0.803
"5915",83,1341,52,0,"MARYLAN",200,"BUTLER",0.303,-0.283,-50.32182,230,24,0.803
"5916",83,546,52,0,"MARYLAN",200,"BEALL",0.1496,-0.5064,-50.81958,231,22,0.821
"5917",83,8185,3,0,"MASSACH",200,"SALTONSTALL",0.1266,-0.4385,-45.33761,230,19,0.603
"5918",83,5180,3,0,"MASSACH",100,"KENNEDY",-0.251,-0.2848,-108.78605,215,59,0.812
"5919",83,3110,23,0,"MICHIGA",200,"FERGUSON",0.2978,-0.7877,-50.08264,241,25,0.79
"5920",83,7551,23,0,"MICHIGA",200,"POTTER",0.1878,-0.4948,-54.33881,231,24,0.851
"5921",83,4728,33,0,"MINNESO",100,"HUMPHREY",-0.3816,-0.0779,-36.54723,226,10,0.73
"5922",83,9374,33,0,"MINNESO",200,"THYE",0.1072,-0.3495,-73.33363,233,29,0.719
"5923",83,8883,46,0,"MISSISS",100,"STENNIS",0.0798,0.8726,-76.06979,231,30,0.666
"5924",83,2822,46,0,"MISSISS",100,"EASTLAND",0.1579,0.773,-70.74629,174,38,0.757
"5925",83,9141,34,0,"MISSOUR",100,"SYMINGTON",-0.229,0.0605,-62.51718,225,28,0.808
"5926",83,4328,34,0,"MISSOUR",100,"HENNINGS",-0.259,0.0055,-46.53008,218,23,0.758
"5927",83,5967,64,0,"MONTANA",100,"MANSFIELD",-0.2993,0.2341,-64.72475,234,28,0.804
"5928",83,6820,64,0,"MONTANA",100,"MURRAY",-0.2772,0.1547,-48.94555,224,15,0.728
"5929",83,3839,35,0,"NEBRASK",200,"GRISWOLD",0.164,-0.401,-32.38806,102,18,0.791
"5930",83,1338,35,0,"NEBRASK",200,"BUTLER  H.",0.4177,-0.0168,-27.61546,118,15,0.924
"5931",83,923,35,0,"NEBRASK",200,"BOWRING",0.1968,-0.7014,-8.55136,108,3,0.957
"5932",83,7837,35,0,"NEBRASK",200,"REYNOLDS",0.6009,-0.4836,-2.73811,63,0,0.672
"5933",83,5944,65,0,"NEVADA",200,"MALONE",0.2813,0.2427,-92.8784,234,36,0.581
"5934",83,6132,65,0,"NEVADA",100,"MCCARRAN",0.1502,0.531,-89.70213,165,43,0.857
"5935",83,1027,4,0,"NEW HAM",200,"BRIDGES",0.3208,-0.4069,-30.6566,198,14,0.756
"5936",83,9401,4,0,"NEW HAM",200,"TOBEY",-0.1788,-0.8687,-14.81333,53,7,0.891
"5937",83,9576,4,0,"NEW HAM",200,"UPTON",0.1812,-0.9753,-16.09571,140,5,0.864
"5938",83,8635,12,0,"NEW JER",200,"SMITH  H.",0.117,-0.7352,-33.64577,230,12,0.814
"5939",83,4321,12,0,"NEW JER",200,"HENDRICKSON",0.135,-0.867,-48.09925,234,15,0.622
"5940",83,165,66,0,"NEW MEX",100,"ANDERSON",-0.1491,0.1511,-99.09245,209,56,0.628
"5941",83,1678,66,0,"NEW MEX",100,"CHAVEZ",-0.0842,0.213,-82.77391,178,38,0.882
"5942",83,5591,13,0,"NEW YOR",100,"LEHMAN",-0.5649,-0.3966,-26.71262,212,10,0.796
"5943",83,4834,13,0,"NEW YOR",200,"IVES",-0.0176,-0.9366,-48.1065,211,22,0.706
"5944",83,8708,47,0,"NORTH C",100,"SMITH  W.",0.1953,0.7,-11.85201,34,5,0.71
"5945",83,4483,47,0,"NORTH C",100,"HOEY",0.1048,0.4171,-43.51841,127,17,0.69
"5946",83,5606,47,0,"NORTH C",100,"LENNON",0.1325,0.5168,-54.85982,148,19,0.686
"5947",83,2987,47,0,"NORTH C",100,"ERVIN",0.0488,0.7545,-32.78909,87,15,0.527
"5948",83,10450,36,0,"NORTH D",200,"YOUNG",0.2008,0.1016,-143.4391,224,70,0.406
"5949",83,5452,36,0,"NORTH D",200,"LANGER",0.0696,0.1671,-198.20709,220,97,0.877
"5950",83,1024,24,0,"OHIO",200,"BRICKER",0.4462,-0.2448,-27.4348,209,6,0.912
"5951",83,9152,24,0,"OHIO",200,"TAFT",0.2573,-0.6063,-3.14157,34,0,0.703
"5952",83,1272,24,0,"OHIO",100,"BURKE  T.",-0.1402,-0.036,-50.47299,143,20,0.767
"5953",83,5213,53,0,"OKLAHOM",100,"KERR",-0.0926,0.5455,-49.51576,187,20,0.743
"5954",83,6597,53,0,"OKLAHOM",100,"MONRONEY",-0.1959,0.317,-66.78328,225,30,0.733
"5955",83,2066,72,0,"OREGON",200,"CORDON",0.2317,0.0209,-69.98341,225,32,0.738
"5956",83,6738,72,0,"OREGON",328,"MORSE",-0.6875,0.0584,-70.33762,232,31,0.829
"5957",83,6021,14,0,"PENNSYL",200,"MARTIN",0.3623,-0.4726,-43.97203,234,24,0.814
"5958",83,2745,14,0,"PENNSYL",200,"DUFF",0.054,-0.684,-42.67228,207,18,0.707
"5959",83,3783,5,0,"RHODE I",100,"GREEN",-0.1918,-0.0491,-79.28732,229,39,0.707
"5960",83,7229,5,0,"RHODE I",100,"PASTORE",-0.2099,-0.2416,-78.03448,225,41,0.723
"5961",83,5009,48,0,"SOUTH C",100,"JOHNSTON",-0.045,0.9969,-73.90537,228,32,0.712
"5962",83,6107,48,0,"SOUTH C",100,"MAYBANK",0.0692,0.959,-69.75796,205,30,0.646
"5963",83,1570,37,0,"SOUTH D",200,"CASE",0.2273,-0.017,-98.27638,225,44,0.665
"5964",83,6796,37,0,"SOUTH D",200,"MUNDT",0.2612,-0.0072,-93.36895,229,41,0.653
"5965",83,3704,54,0,"TENNESS",100,"GORE",-0.2836,0.502,-97.02882,228,48,0.78
"5966",83,5122,54,0,"TENNESS",100,"KEFAUVER",-0.3485,0.3228,-46.16884,186,18,0.703
"5967",83,4979,49,0,"TEXAS",100,"JOHNSON  L.",-0.0857,0.3672,-83.58903,237,44,0.72
"5968",83,2326,49,0,"TEXAS",100,"DANIEL",0.1157,0.5405,-71.4313,217,30,0.839
"5969",83,9865,67,0,"UTAH",200,"WATKINS",0.2638,-0.244,-40.97073,233,13,0.812
"5970",83,645,67,0,"UTAH",200,"BENNETT",0.3639,-0.4094,-50.46786,242,24,0.76
"5971",83,52,6,0,"VERMONT",200,"AIKEN",0.0416,-0.407,-66.20908,241,29,0.811
"5972",83,3206,6,0,"VERMONT",200,"FLANDERS",0.1381,-0.6543,-42.91495,205,18,0.63
"5973",83,7958,40,0,"VIRGINI",100,"ROBERTSON",0.1752,0.4682,-102.12498,221,49,0.651
"5974",83,1365,40,0,"VIRGINI",100,"BYRD",0.2781,0.5409,-80.12949,187,42,0.74
"5975",83,5913,73,0,"WASHING",100,"MAGNUSON",-0.2668,0.1095,-69.27646,230,33,0.789
"5976",83,4851,73,0,"WASHING",100,"JACKSON",-0.263,0.0587,-56.75115,240,23,0.786
"5977",83,6856,56,0,"WEST VI",100,"NEELY",-0.2906,0.0155,-55.49717,230,23,0.779
"5978",83,5240,56,0,"WEST VI",100,"KILGORE",-0.3372,0.1293,-50.82763,204,23,0.616
"5979",83,10110,25,0,"WISCONS",200,"WILEY",0.1324,-0.4399,-85.3894,176,40,0.671
"5980",83,6137,25,0,"WISCONS",200,"MCCARTHY",0.2714,0.0915,-75.27386,189,33,0.809
"5981",83,464,68,0,"WYOMING",200,"BARRETT",0.3067,-0.0856,-49.95843,236,18,0.609
"5982",83,4747,68,0,"WYOMING",100,"HUNT",-0.063,0.1195,-59.96991,121,35,0.91
"5983",83,2175,68,0,"WYOMING",200,"CRIPPA",0.343,-0.275,-7.17619,76,3,0.845
"5984",84,99901,99,0,"USA",200,"EISENHOWER",0.3178,-0.8557,-15.83774,94,5,0.742
"5985",84,4418,41,0,"ALABAMA",100,"HILL",-0.1624,0.7744,-54.38037,182,22,0.716
"5986",84,8764,41,0,"ALABAMA",100,"SPARKMAN",-0.1595,0.7145,-58.89075,176,26,0.791
"5987",84,3658,61,0,"ARIZONA",200,"GOLDWATER",0.6649,-0.1916,-40.83224,174,16,0.736
"5988",84,4227,61,0,"ARIZONA",100,"HAYDEN",-0.1118,0.2301,-55.83709,182,28,0.66
"5989",84,3388,42,0,"ARKANSA",100,"FULBRIGHT",-0.2541,0.7945,-71.882,173,39,0.775
"5990",84,6151,42,0,"ARKANSA",100,"MCCLELLAN",0.1486,0.6666,-44.04026,173,11,0.758
"5991",84,5343,71,0,"CALIFOR",200,"KNOWLAND",0.2389,-0.3896,-50.52808,182,24,0.692
"5992",84,5372,71,0,"CALIFOR",200,"KUCHEL",0.1037,-0.5956,-66.75273,181,38,0.779
"5993",84,142,62,0,"COLORAD",200,"ALLOTT",0.2455,-0.4444,-44.94854,180,18,0.764
"5994",84,6525,62,0,"COLORAD",200,"MILLIKIN",0.2354,-0.3383,-47.30511,176,19,0.814
"5995",84,7656,1,0,"CONNECT",200,"PURTELL",0.1553,-0.7921,-36.49511,177,15,0.764
"5996",84,1329,1,0,"CONNECT",200,"BUSH",0.2234,-0.8532,-47.75837,177,20,0.608
"5997",84,3349,11,0,"DELAWAR",100,"FREAR",0.11,0.3492,-87.92654,177,51,0.629
"5998",84,10163,11,0,"DELAWAR",200,"WILLIAMS",0.4482,-0.3314,-84.41606,182,36,0.563
"5999",84,4520,43,0,"FLORIDA",100,"HOLLAND",0.0936,0.4381,-105.85963,184,60,0.649
"6000",84,8593,43,0,"FLORIDA",100,"SMATHERS",-0.0084,0.4993,-75.1132,174,37,0.541
"6001",84,3536,44,0,"GEORGIA",100,"GEORGE",0.1626,0.4439,-100.78153,164,46,0.676
"6002",84,8138,44,0,"GEORGIA",100,"RUSSELL",0.1515,0.804,-62.96317,161,30,0.766
"6003",84,2803,63,0,"IDAHO",200,"DWORSHAK",0.3646,-0.0348,-47.45687,178,19,0.757
"6004",84,9930,63,0,"IDAHO",200,"WELKER",0.4674,0.1687,-46.58622,167,23,0.757
"6005",84,2609,21,0,"ILLINOI",200,"DIRKSEN",0.3722,-0.6636,-48.17766,173,19,0.733
"6006",84,2691,21,0,"ILLINOI",100,"DOUGLAS",-0.512,-0.8481,-56.74079,183,29,0.69
"6007",84,1489,22,0,"INDIANA",200,"CAPEHART",0.3123,-0.3024,-57.0885,154,32,0.664
"6008",84,4922,22,0,"INDIANA",200,"JENNER",0.5381,-0.022,-63.54948,155,27,0.798
"6009",84,4382,31,0,"IOWA",200,"HICKENLOOPE",0.3224,-0.2992,-34.36361,152,11,0.806
"6010",84,6039,31,0,"IOWA",200,"MARTIN  T.",0.295,-0.399,-39.41572,183,16,0.745
"6011",84,8270,32,0,"KANSAS",200,"SCHOEPPEL",0.3363,-0.0562,-50.9174,173,28,0.704
"6012",84,1510,32,0,"KANSAS",200,"CARLSON",0.2255,-0.3045,-62.10205,177,30,0.795
"6013",84,1831,51,0,"KENTUCK",100,"CLEMENTS",-0.114,0.3647,-41.23971,180,15,0.815
"6014",84,437,51,0,"KENTUCK",100,"BARKLEY",-0.2699,-0.3133,-23.46954,115,12,0.802
"6015",84,4737,51,0,"KENTUCK",100,"HUMPHREYS",-0.257,0.0486,-8.6165,39,3,0.669
"6016",84,5767,45,0,"LOUISIA",100,"LONG",-0.1434,0.8319,-73.16515,182,29,0.634
"6017",84,2901,45,0,"LOUISIA",100,"ELLENDER",0.0168,0.8573,-81.97565,180,39,0.752
"6018",84,7271,2,0,"MAINE",200,"PAYNE",0.0795,-0.5193,-52.54107,184,23,0.724
"6019",84,8666,2,0,"MAINE",200,"SMITH  M.",0.0885,-0.4041,-59.54871,184,27,0.779
"6020",84,546,52,0,"MARYLAN",200,"BEALL",0.148,-0.5127,-43.9308,176,14,0.712
"6021",84,1341,52,0,"MARYLAN",200,"BUTLER",0.3267,-0.279,-57.38418,169,25,0.784
"6022",84,8185,3,0,"MASSACH",200,"SALTONSTALL",0.1394,-0.444,-43.96502,181,19,0.685
"6023",84,5180,3,0,"MASSACH",100,"KENNEDY",-0.251,-0.2848,-62.81297,166,32,0.83
"6024",84,6366,23,0,"MICHIGA",100,"MCNAMARA",-0.5239,-0.2872,-33.63578,180,15,0.711
"6025",84,7551,23,0,"MICHIGA",200,"POTTER",0.1878,-0.4948,-52.13933,153,30,0.664
"6026",84,9374,33,0,"MINNESO",200,"THYE",0.1055,-0.3438,-72.84023,178,44,0.845
"6027",84,4728,33,0,"MINNESO",100,"HUMPHREY",-0.377,-0.0693,-30.6937,182,12,0.641
"6028",84,8883,46,0,"MISSISS",100,"STENNIS",0.0668,0.8717,-81.3382,183,42,0.681
"6029",84,2822,46,0,"MISSISS",100,"EASTLAND",0.1482,0.7828,-68.47673,178,28,0.842
"6030",84,4328,34,0,"MISSOUR",100,"HENNINGS",-0.2936,-0.0195,-30.53236,177,13,0.781
"6031",84,9141,34,0,"MISSOUR",100,"SYMINGTON",-0.2392,0.0967,-44.99435,182,25,0.82
"6032",84,6820,64,0,"MONTANA",100,"MURRAY",-0.3094,0.1544,-33.74041,170,14,0.765
"6033",84,5967,64,0,"MONTANA",100,"MANSFIELD",-0.3227,0.2878,-48.57445,181,29,0.804
"6034",84,4660,35,0,"NEBRASK",200,"HRUSKA",0.4454,-0.1008,-39.79028,182,17,0.804
"6035",84,2267,35,0,"NEBRASK",200,"CURTIS",0.4931,-0.1525,-40.09063,184,19,0.625
"6036",84,5944,65,0,"NEVADA",200,"MALONE",0.2317,0.2536,-76.95138,164,39,0.655
"6037",84,688,65,0,"NEVADA",100,"BIBLE",-0.118,0.3086,-76.5786,181,37,0.813
"6038",84,1027,4,0,"NEW HAM",200,"BRIDGES",0.3467,-0.4011,-32.77687,158,12,0.811
"6039",84,2087,4,0,"NEW HAM",200,"COTTON",0.3673,-0.4576,-37.60922,180,16,0.824
"6040",84,8635,12,0,"NEW JER",200,"SMITH  H.",0.146,-0.7107,-33.54682,173,16,0.852
"6041",84,1569,12,0,"NEW JER",200,"CASE  C.",-0.088,-1.0221,-29.45425,184,7,0.651
"6042",84,1678,66,0,"NEW MEX",100,"CHAVEZ",-0.0999,0.2318,-65.18198,152,28,0.674
"6043",84,165,66,0,"NEW MEX",100,"ANDERSON  C",-0.1513,0.1546,-68.29687,173,41,0.859
"6044",84,5591,13,0,"NEW YOR",100,"LEHMAN",-0.5649,-0.3966,-27.61345,182,12,0.826
"6045",84,4834,13,0,"NEW YOR",200,"IVES",-0.0038,-0.8767,-30.87203,162,13,0.728
"6046",84,2987,47,0,"NORTH C",100,"ERVIN",0.0431,0.7984,-57.50021,181,26,0.768
"6047",84,8313,47,0,"NORTH C",100,"SCOTT",-0.1875,0.6248,-48.19106,183,19,0.567
"6048",84,10450,36,0,"NORTH D",200,"YOUNG",0.1965,0.0921,-95.35538,168,55,0.368
"6049",84,5452,36,0,"NORTH D",200,"LANGER",0.0361,0.1464,-180.05978,180,78,0.81
"6050",84,1024,24,0,"OHIO",200,"BRICKER",0.4607,-0.2533,-34.72367,165,15,0.812
"6051",84,621,24,0,"OHIO",200,"BENDER",0.008,-0.9611,-36.98806,178,19,0.682
"6052",84,5213,53,0,"OKLAHOM",100,"KERR",-0.1037,0.5206,-70.32691,184,32,0.787
"6053",84,6597,53,0,"OKLAHOM",100,"MONRONEY",-0.2049,0.3179,-43.08002,180,22,0.746
"6054",84,6738,72,0,"OREGON",328,"MORSE",-0.7329,0.194,-53.24178,182,24,0.86
"6055",84,6882,72,0,"OREGON",100,"NEUBERGER",-0.4926,-0.3766,-27.75364,184,11,0.818
"6056",84,6021,14,0,"PENNSYL",200,"MARTIN  E.",0.3864,-0.5108,-35.4614,177,12,0.811
"6057",84,2745,14,0,"PENNSYL",200,"DUFF",0.054,-0.684,-37.29668,178,15,0.75
"6058",84,7229,5,0,"RHODE I",100,"PASTORE",-0.2145,-0.2154,-52.01089,181,33,0.75
"6059",84,3783,5,0,"RHODE I",100,"GREEN",-0.1888,-0.014,-51.27512,178,23,0.749
"6060",84,5009,48,0,"SOUTH C",100,"JOHNSTON",-0.078,0.9991,-53.01106,183,22,0.7
"6061",84,99369,48,0,"SOUTH C",100,"THURMOND",0.1156,0.7869,-38.47645,108,17,0.781
"6062",84,10301,48,0,"SOUTH C",100,"WOFFORD",0.0097,1,-18.00033,73,6,0.632
"6063",84,6796,37,0,"SOUTH D",200,"MUNDT",0.2634,-0.036,-82.55549,180,45,0.549
"6064",84,1570,37,0,"SOUTH D",200,"CASE  F.",0.2361,-0.0682,-101.97836,170,55,0.643
"6065",84,3704,54,0,"TENNESS",100,"GORE",-0.3194,0.5585,-71.55406,162,32,0.82
"6066",84,5122,54,0,"TENNESS",100,"KEFAUVER",-0.402,0.4094,-33.11465,167,7,0.723
"6067",84,2326,49,0,"TEXAS",100,"DANIEL",0.1157,0.5405,-57.94861,179,20,0.777
"6068",84,4979,49,0,"TEXAS",100,"JOHNSON  L.",-0.1251,0.3181,-44.21316,175,18,0.783
"6069",84,9865,67,0,"UTAH",200,"WATKINS",0.2665,-0.3171,-42.50512,174,18,0.789
"6070",84,645,67,0,"UTAH",200,"BENNETT",0.3783,-0.4132,-42.80869,181,19,0.767
"6071",84,52,6,0,"VERMONT",200,"AIKEN",0.047,-0.4204,-47.46198,179,17,0.778
"6072",84,3206,6,0,"VERMONT",200,"FLANDERS",0.192,-0.5913,-44.78763,178,22,0.57
"6073",84,7958,40,0,"VIRGINI",100,"ROBERTSON",0.1859,0.5185,-101.24091,180,60,0.622
"6074",84,1365,40,0,"VIRGINI",100,"BYRD",0.2993,0.6157,-76.45448,161,38,0.775
"6075",84,4851,73,0,"WASHING",100,"JACKSON",-0.263,0.0674,-46.96361,184,21,0.715
"6076",84,5913,73,0,"WASHING",100,"MAGNUSON",-0.2715,0.1311,-60.69065,181,30,0.82
"6077",84,6856,56,0,"WEST VI",100,"NEELY",-0.3165,-3e-04,-35.914,181,15,0.814
"6078",84,5240,56,0,"WEST VI",100,"KILGORE",-0.3468,0.2097,-15.05971,73,4,0.818
"6079",84,5411,56,0,"WEST VI",100,"LAIRD",-0.2885,0.2458,-18.30542,91,9,0.618
"6080",84,6137,25,0,"WISCONS",200,"MCCARTHY",0.287,0.225,-84.61798,176,41,0.635
"6081",84,10110,25,0,"WISCONS",200,"WILEY",0.1261,-0.4552,-69.48313,153,37,0.74
"6082",84,464,68,0,"WYOMING",200,"BARRETT",0.3067,-0.0856,-52.79611,175,20,0.723
"6083",84,7070,68,0,"WYOMING",100,"O'MAHONEY",-0.1258,0.1146,-55.07257,170,28,0.806
"6084",85,99901,99,0,"USA",200,"EISENHOWER",0.3178,-0.8557,-28.45077,132,12,0.74
"6085",85,8764,41,0,"ALABAMA",100,"SPARKMAN",-0.1556,0.7151,-76.66209,255,41,0.73
"6086",85,4418,41,0,"ALABAMA",100,"HILL",-0.1621,0.7998,-79.6738,253,42,0.754
"6087",85,3658,61,0,"ARIZONA",200,"GOLDWATER",0.6621,-0.2588,-65.45549,232,29,0.764
"6088",85,4227,61,0,"ARIZONA",100,"HAYDEN",-0.1184,0.2574,-66.56215,247,29,0.772
"6089",85,6151,42,0,"ARKANSA",100,"MCCLELLAN",0.1357,0.6669,-57.82048,223,26,0.658
"6090",85,3388,42,0,"ARKANSA",100,"FULBRIGHT",-0.3051,0.8645,-92.39113,221,44,0.734
"6091",85,5372,71,0,"CALIFOR",200,"KUCHEL",0.098,-0.5963,-78.66435,254,37,0.796
"6092",85,5343,71,0,"CALIFOR",200,"KNOWLAND",0.2761,-0.3971,-58.18323,255,23,0.88
"6093",85,1540,62,0,"COLORAD",100,"CARROLL",-0.5559,0.0295,-32.33248,254,13,0.736
"6094",85,142,62,0,"COLORAD",200,"ALLOTT",0.2557,-0.4533,-78.32894,255,38,0.757
"6095",85,1329,1,0,"CONNECT",200,"BUSH",0.2331,-0.8507,-67.51159,242,32,0.782
"6096",85,7656,1,0,"CONNECT",200,"PURTELL",0.1553,-0.7921,-57.54665,234,27,0.654
"6097",85,3349,11,0,"DELAWAR",100,"FREAR",0.1124,0.3822,-98.67442,232,41,0.684
"6098",85,10163,11,0,"DELAWAR",200,"WILLIAMS  J",0.4825,-0.4024,-96.1659,253,45,0.629
